z_nm,phi_V
6.390124999999999,0.0
6.3985,0.0
6.406874999999999,0.0
6.41525,0.0
6.4236249999999995,0.0
6.432,0.0
6.440375,0.0
6.44875,0.0
6.4571250000000004,0.0
6.4655000000000005,0.0
6.4738750000000005,0.0
6.48225,0.0
6.4906250000000005,0.0
6.499,0.0
6.507375000000001,0.0
6.51575,0.0
6.524125000000001,0.0
6.5325,0.0
6.540875000000001,0.0
6.54925,0.0
6.557625000000001,0.0
6.566,0.0
6.574375,0.0
6.58275,0.0
6.591125,0.0
6.5995,0.0
6.607875,0.0
6.61625,0.0
6.624625,0.0
6.633,0.0
6.641375,0.0
6.649750000000001,0.0
6.658125,0.0
6.6665,0.0
6.674875,0.0
6.68325,0.0
6.691625,0.0
6.7,0.0
